text,tweet2words,num_capitalized,tweet_length,num_negative_words,num_positive_words,num_neutral_words,has_capitalized,num_capitalised_positive_words,num_capitalised_negative_words,num_hashtags,num_special_character,correctedText
"Ya know everyone always complains about @SouthwestAir but I've never had a problem, until today. Rudest attendant I've ever encountered.",Ya know everyone always complains I never problem today Rudest attendant I ever encountered,0,13,1,0,19,1,0,0,0,6, Ya know everyone always complains I never problem today Rudest attendant I ever encountered
Why can't every flight start like this? Love this little guy! #LoveWhatMatters @SouthwestAir pic.twitter.com/OCAQXaQOB2,Why every flight start like Love little guy LoveWhatMatters pic twitter com OCAQXaQOB,0,13,0,2,12,1,0,0,1,6, Why every flight start like Love little guy Tatterdemalions pic twitter com 
It's really happening! @re_3D and #gigabot are launching human scale #3dprinting in #PuertoRico today! @SouthwestAir #dreambig @p18startups pic.twitter.com/h6BLb0VmLJ,It really happening gigabot launching human scale dprinting PuertoRico today dreambig pic twitter com h BLb VmLJ,0,19,0,0,18,1,0,0,4,11, It really happening gigabit launching human scale sprinting Puerto Rico today dream big pic twitter com h B Lb Velum
On my way to NC to start tour. Thanks for the ride @SouthwestAir pic.twitter.com/flnirwQBVP,On way NC start tour Thanks ride pic twitter com flnirwQBVP,1,11,0,0,14,1,0,0,0,3, On way NC start tour Thanks ride pic twitter com 
"There are 50 passengers on my @SouthwestAir late-night Houston to KC flight, which leaves 100 open seats. Leg room & elbow room.",There passengers late night Houston KC flight leaves open seats Leg room elbow room,1,14,0,0,22,1,0,0,0,6, There passengers late night Houston KC flight leaves open seats Leg room elbow room
When you call the airline people because you locked yourself out of your account (I'm a genius)... @SouthwestAir people are super nice! #js,When call airline people locked account I genius people super nice js,0,11,0,1,22,1,0,0,1,5, When call airline people locked account I genius people super nice dis
@SouthwestAir Your employee Dominique at Chi Midway just made our day!! He took the time to handwrite a boarding pass for Luv-y Bear!! pic.twitter.com/1s5e41pBoe,Your employee Dominique Chi Midway made day He took time handwrite boarding pass Luv Bear pic twitter com e pBoe,0,19,0,0,24,1,0,0,0,5, Your employee Dominique Chi Midway made day He took time hand write boarding pass Lu Bear pic twitter com e oboe
Have to buckle up for landing in Denver!! @StarlightRacing @TheStarLadies @SouthwestAir pic.twitter.com/YbThg7PBfR,Have buckle landing Denver pic twitter com YbThg PBfR,0,11,1,0,11,1,0,0,0,5, Have buckle landing Denver pic twitter com  Pb Fr
"Hate leaving home, but when you're flying @SouthwestAir with @loveiskeytoday it's going to be a great trip! On fire! J pic.twitter.com/bTVMHGvrMD",Hate leaving home flying going great trip On fire J pic twitter com bTVMHGvrMD,0,15,1,1,19,1,0,0,0,8, Hate leaving home flying going great trip On fire J pic twitter com 
Little guy on a @SouthwestAir flight to @RDUAirport greets his fellow passengers – one fist bump at a time. http://www. newsobserver.com/living/travel/ article164665407.html … pic.twitter.com/QB0EyW1IvP,Little guy flight greets fellow passengers one fist bump time http www newsobserver com living travel article html pic twitter com QB EyW IvP,1,26,2,0,22,1,0,0,0,9, Little guy flight greets fellow passengers one fist bump time HTTP WWW news observer com living travel article HTML pic twitter com QB Eye Iv P
Thank you @SouthwestAir for letting me rebook my flights 87 times! #BaseballLife,Thank letting rebook flights times BaseballLife,0,7,0,1,11,1,0,0,1,3, Thank letting reboot flights times Baseball Life
The open mic line tonight is loving the brand new @BluebirdCafeTN / @SouthwestAir cooling towels we're handing out. #NashvilleSummers pic.twitter.com/TKwuyqBLzz,The open mic line tonight loving brand new cooling towels handing NashvilleSummers pic twitter com TKwuyqBLzz,0,17,0,1,19,1,0,0,1,7, The open mic line tonight loving brand new cooling towels handing Nashville Summers pic twitter com 
The @SouthwestAir ‘Missouri One’ special 737 landing in Los Angeles. https://www. jetphotos.com/photo/8656918 © Jonathan Kang pic.twitter.com/wv0OBnbRlj,The Missouri One special landing Los Angeles https www jetphotos com photo Jonathan Kang pic twitter com wv OBnbRlj,0,19,0,0,16,1,0,0,0,8, The Missouri One special landing Los Angeles HTTP WWW jet photos com photo Jonathan Kan pic twitter com WV Oberlin
"I don't always get engaged. When I do, I still get distracted by planes. Forgive me, @JillianMarisa . It was a @SouthwestAir bird! #AvGeek pic.twitter.com/WHYQbatLeL",I always get engaged When I I still get distracted planes Forgive It bird AvGeek pic twitter com WHYQbatLeL,0,16,0,0,25,1,0,0,1,11, I always get engaged When I I still get distracted planes Forgive It bird Av Geek pic twitter com 
A Sunday night flight on @SouthwestAir with @castingcrowns . Have a blessed week and impact some lives!! pic.twitter.com/qvC5EWkiEL,A Sunday night flight Have blessed week impact lives pic twitter com qvC EWkiEL,0,14,0,0,18,1,0,0,0,5, A Sunday night flight Have blessed week impact lives pic twitter com PVC Kiel
Love it...a @YouTube time lapse of @SouthwestAir painting Tennessee One! #AvGeek #airplane #Tennessee http:// buff.ly/2tPk77M pic.twitter.com/w0E90l9IZ6,Love time lapse painting Tennessee One AvGeek airplane Tennessee http buff ly tPk M pic twitter com w E l IZ,1,22,1,1,14,1,0,0,3,10, Love time lapse painting Tennessee One Av Geek airplane Tennessee HTTP buff l t Pk M pic twitter com w E l OZ
It's never a good sign when it's delayed the day prior to takeoff ... #smh @SouthwestAir ...one day maybe... one day https:// twitter.com/dashwilderwwe/ status/891787669407137792 …,It never good sign delayed day prior takeoff smh one day maybe one day https twitter com dashwilderwwe status,0,19,1,1,23,1,0,0,1,11, It never good sign delayed day prior takeoff sh one day maybe one day HTTP twitter com wilderness status
"From mid 50s this AM in Salida, CO to mid 90s this PM in Houston, TX. Thx @SouthwestAir for nice flight. #travel pic.twitter.com/yKlvbUAe7a",From mid AM Salida CO mid PM Houston TX Thx nice flight travel pic twitter com yKlvbUAe,4,16,0,1,22,1,0,0,1,7, From mid AM Saliva CO mid PM Houston TX Th nice flight travel pic twitter com 
The best part about flying with @SouthwestAir . pic.twitter.com/2rXkF6FOwD,The best part flying pic twitter com rXkF FOwD,0,9,0,1,8,1,0,0,0,3, The best part flying pic twitter com Rx Fwd
Omg there's an engaged couple on my flight and @SouthwestAir just gave them a bottle of champagne as congratulations. So pure I'm crying.,Omg engaged couple flight gave bottle champagne congratulations So pure I crying,0,11,0,1,22,1,0,0,0,5, Mg engaged couple flight gave bottle champagne congratulations So pure I crying
If you need to be somewhere important and on time DON'T fly @SouthwestAir,If need somewhere important time DON T fly,1,6,0,1,12,1,0,0,0,2, If need somewhere important time DON T fly
After @SouthwestAir made our family miss my grandson's first birthday and ridiculed us they believe $100 should cover that,After made family miss grandson first birthday ridiculed us believe cover,0,11,1,0,18,1,0,0,0,3, After made family miss grandson first birthday ridiculed us believe cover
Love the new @SouthwestAir interior look and feel. The unofficial airline of @HOBY volunteers everywhere. pic.twitter.com/Wf7UG7Cn5j,Love new interior look feel The unofficial airline volunteers everywhere pic twitter com Wf UG Cn j,1,18,0,1,15,1,0,0,0,5, Love new interior look feel The unofficial airline volunteers everywhere pic twitter com W UH Cb j
Thanks for the cloud tour @SouthwestAir ! pic.twitter.com/joT3TLpsM2,Thanks cloud tour pic twitter com joT TLpsM,0,9,1,0,7,1,0,0,0,3, Thanks cloud tour pic twitter com jot Alps
"Another @SouthwestAir flight, another @SouthwestAir delay. Now we're waiting for bags to load...38 min after last human loaded.",Another flight another delay Now waiting bags load min last human loaded,0,13,0,0,18,1,0,0,0,7, Another flight another delay Now waiting bags load min last human loaded
9,,0,0,0,0,1,0,0,0,0,0,
Just landed in Nashville and @SouthwestAir just gave the MNPS teachers a shoutout because they knew we were on the flight coming home!,Just landed Nashville gave MNPS teachers shoutout knew flight coming home,1,11,0,0,23,1,0,0,0,2, Just landed Nashville gave MAPS teachers shutout knew flight coming home
I think I could have walked to LA in the time I've waited for this delayed flight @SouthwestAir,I think I could walked LA time I waited delayed flight,1,9,1,0,17,1,0,0,0,2, I think I could walked LA time I waited delayed flight
Want to win 2 round trip @SouthwestAir tkts courtesy of @ProLiteracy ? Enter for a chance at http://www. rwa.org/southwest #readers4life #RWA17,Want win round trip tkts courtesy Enter chance http www rwa org southwest readers life RWA,1,18,0,1,20,1,0,0,2,7, Want win round trip tits courtesy Enter chance HTTP WWW raw org southwest readers life RAW
Hey LA! Head North to #LakeTahoe for as low as $54 on @AmericanAir @SouthwestAir @united the mountains are calling... pic.twitter.com/y0htsqhMNX,Hey LA Head North LakeTahoe low mountains calling pic twitter com htsqhMNX,1,15,0,0,20,1,0,0,1,8, Hey LA Head North Lake Tahoe low mountains calling pic twitter com 
"do you have an explanation for this, @SouthwestAir ? https:// twitter.com/AllysonDowney/ status/891336597060366336 …",explanation https twitter com AllysonDowney status,0,7,0,0,13,0,0,0,0,7, explanation HTTP twitter com Allyson status
"While my landing may have been absolutely horrible, the @SouthwestAir 737-800 sim was amazing! pic.twitter.com/Lnlq3DGHFP",While landing may absolutely horrible sim amazing pic twitter com Lnlq DGHFP,1,12,0,0,15,1,0,0,0,5, While landing may absolutely horrible sim amazing pic twitter com Ln 
"Flying home w/ @SouthwestAir . Voice is shot, body is tired, but my heart is full. I love seeing my friends and making music on the road.",Flying home w Voice shot body tired heart full I love seeing friends making music road,0,16,0,1,26,1,0,0,0,7, Flying home w Voice shot body tired heart full I love seeing friends making music road
Fellow golfers be weary of flying @SouthwestAir they broke the wheel on my new hard case & won't do anything about it no love for golf bags pic.twitter.com/Jg4vvv1qwa,Fellow golfers weary flying broke wheel new hard case anything love golf bags pic twitter com Jg vvv qwa,0,20,3,1,24,1,0,0,0,4, Fellow golfers weary flying broke wheel new hard case anything love golf bags pic twitter com Jg divvy qua
On the ground in Oakland in route to Napa. I can't imagine a @SouthwestAir flight landing later than this tonight?,On ground Oakland route Napa I imagine flight landing later tonight,0,10,0,0,20,1,0,0,0,4, On ground Oakland route Papa I imagine flight landing later tonight
Flight delays in San José so our @SouthwestAir attendants organized a paper airplane competition to pass time and everyone is so into it pic.twitter.com/o8jhBgq95M,Flight delays San Jos attendants organized paper airplane competition pass time everyone pic twitter com jhBgq M,0,17,1,0,23,1,0,0,0,3, Flight delays San Jews attendants organized paper airplane competition pass time everyone pic twitter com  M
"Bought a movie, then had to buy wifi to download a plug-in to watch the movie, and then this happened.. oh @SouthwestAir just get tvs pic.twitter.com/kYjArrpuPG",Bought movie buy wifi download plug watch movie happened oh get tvs pic twitter com kYjArrpuPG,0,17,0,0,26,1,0,0,0,6, Bought movie buy wife download plug watch movie happened oh get tbs pic twitter com 
. @SouthwestAir Announces Best Flights to Witness Total Solar Eclipse http:// hubs.ly/H08d88J0 #travel #TotalSolarEclipse pic.twitter.com/13j7MuiqmN,Announces Best Flights Witness Total Solar Eclipse http hubs ly H J travel TotalSolarEclipse pic twitter com j MuiqmN,0,20,0,1,14,1,0,0,2,7, Announces Best Flights Witness Total Solar Eclipse HTTP hubs l H J travel Totalitarianism pic twitter com j Muir
". @JamesStewartNYT ignores superior @SouthwestAir service (no baggage, change fees, etc) in gaga praise of United -R https://www. nytimes.com/2017/07/27/bus iness/how-united-weathered-a-firestorm.html …",ignores superior service baggage change fees etc gaga praise United R https www nytimes com bus iness united weathered firestorm html,0,23,0,2,19,1,0,0,0,12, ignores superior service baggage change fees etc gaga praise United R HTTP WWW anytime com bus sines united weathered firestorm HTML
Incredible time @SouthwestAir ...best airline EVER!!! #BAGSFLYFREE #DJSNEEDTHAT,Incredible time best airline EVER BAGSFLYFREE DJSNEEDTHAT,3,8,0,1,7,1,0,0,2,5, Incredible time best airline EVER  
@AIRBUD move over I'm coming pic.twitter.com/tIogWw57Ut,move I coming pic twitter com tIogWw Ut,0,8,0,0,6,1,0,0,0,3, move I coming pic twitter com etiology Ut
These @NewPolitics guys are AMAZING!! #404Session live from the @SouthwestAir #SoundStage pic.twitter.com/Scb0t9lynE,These guys AMAZING Session live SoundStage pic twitter com Scb lynE,1,12,0,0,12,1,0,0,2,6, These guys AMAZING Session live Sound Stage pic twitter com Sc lye
Daddy makes a great headrest pic.twitter.com/looCBRNqjg,Daddy makes great headrest pic twitter com looCBRNqjg,0,8,0,1,5,1,0,0,0,1, Daddy makes great headrest pic twitter com 
"Dear @SouthwestAir , PLEASE put my late bags on the plane!! They're RIGHT THERE! pic.twitter.com/TQ4ABtwbff",Dear PLEASE put late bags plane They RIGHT THERE pic twitter com TQ ABtwbff,4,13,1,1,13,1,0,0,0,6, Dear PLEASE put late bags plane They RIGHT THERE pic twitter com QT 
I love @SouthwestAir and their pilots! Hope to work with you guys someday! pic.twitter.com/ECKrYbglaz,I love pilots Hope work guys someday pic twitter com ECKrYbglaz,0,11,0,2,12,1,0,0,0,4, I love pilots Hope work guys someday pic twitter com 
