text,Unnamed: 14,Unnamed: 15,Unnamed: 16,tweet2words,num_capitalized,tweet_length,num_negative_words,num_positive_words,num_neutral_words,has_capitalized,num_capitalised_positive_words,num_capitalised_negative_words,num_hashtags,num_special_character,correctedText
Waving my best mate @Mclachlanjohn off. @British_Airways @HeathrowAirport #planespotting #geek #planegeek @flightradar24 #747 pic.twitter.com/ORJV3GYu7U,,,,Waving best mate planespotting geek planegeek pic twitter com ORJV GYu U,1,17,0,1,13,1,0,0,4,10, Waving best mate plane spotting geek plane geek pic twitter com ORVAL Gnu U
These @British_Airways Magic days always make me tear up! https:// twitter.com/British_Airway s/status/918841581117034497 …,,,,These Magic days always make tear https twitter com British Airway status,0,13,0,1,12,1,0,0,0,6, These Magic days always make tear HTTP twitter com British Airway status
"With @British_Airways , Lagos-London same distance but costlier than Accra-London http:// bit.ly/2yk3OmD via @thecableng pic.twitter.com/tsJoIuB9Gh",,,,With Lagos London distance costlier Accra London http bit ly yk OmD via pic twitter com tsJoIuB Gh,0,20,1,0,14,1,0,0,0,8, With Lagos London distance costlier Accra London HTTP bit l y Om D via pic twitter com subjoin G
"Great photo of my last aircraft G-EUNA #A318 crossing the sun! Love this photo! Ah, the memories of the babybus! @British_Airways https:// twitter.com/pictureboston/ status/918936971891920898 …",,,,Great photo last aircraft G EUNA A crossing sun Love photo Ah memories babybus https twitter com pictureboston status,1,20,0,2,23,1,0,0,1,11, Great photo last aircraft G TUNA A crossing sun Love photo Ah memories baby bus HTTP twitter com picturesqueness status
One of @British_Airways ' @boeing #B757 taking off at @Airport_FRA http://www. joelvogt.net/aviation/spott erbrowser/imgview.php?id=1422 … #avgeek #aviation #Frankfurt #takeoff #Germany pic.twitter.com/D1Ue8a45UJ,,,,One B taking http www joelvogt net aviation spott erbrowser imgview php id avgeek aviation Frankfurt takeoff Germany pic twitter com D Ue UJ,1,28,0,0,20,1,0,0,6,15, One B taking HTTP WWW Joel net aviation sport er browser viewing pp id av geek aviation Frankfurt takeoff Germany pic twitter com D Ur UH
Early morning arrival into SYD onboard a @British_Airways B777 #avgeek #britishairways #boeing pic.twitter.com/KdBMliLQEL,,,,Early morning arrival SYD onboard B avgeek britishairways boeing pic twitter com KdBMliLQEL,1,15,0,0,13,1,0,0,3,5, Early morning arrival STD onboard B av geek Britisher Boeing pic twitter com 
"The #Boston sun a few min ago as @British_Airways @Airbus A318 crosses my view of it. Flight BA1, Shanon- @JFKairport @CanonUSApro #AvGeek pic.twitter.com/ARg8On3eEz",,,,The Boston sun min ago A crosses view Flight BA Shanon AvGeek pic twitter com ARg On eEz,1,20,0,0,23,1,0,0,2,10, The Boston sun min ago A crosses view Flight BA Shannon Av Geek pic twitter com AR On eel
My #wingfriday contribution... A380 over Greenland enroute to SFO @British_Airways pic.twitter.com/OaJjGuVOcU,,,,My wingfriday contribution A Greenland enroute SFO pic twitter com OaJjGuVOcU,1,11,0,0,11,1,0,0,1,4, My wayfaring contribution A Greenland en route SF pic twitter com 
I am thrilled with this @British_Airways Next stop LA! wooo pic.twitter.com/rvSs6Clp2V,,,,I thrilled Next stop LA wooo pic twitter com rvSs Clp V,1,13,0,1,10,1,0,0,0,3, I thrilled Next stop LA woo pic twitter com Ross Cpl V
New recruits ready to take to the skies. At our @British_Airways Aviation Academy children can become a pilot or be part of the cabin crew! pic.twitter.com/bfKDez45vD,,,,New recruits ready take skies At Aviation Academy children become pilot part cabin crew pic twitter com bfKDez vD,0,20,0,1,25,1,0,0,0,4, New recruits ready take skies At Aviation Academy children become pilot part cabin crew pic twitter com  VD
Friday's show is ON. Got tickets to @CapitalOfficial 's Monster Mash Up and a @British_Airways holiday to win before 7pm,,,,Friday show ON Got tickets Monster Mash Up holiday win pm,1,12,1,1,18,1,0,0,0,5, Friday show ON Got tickets Monster Mash Up holiday win pm
Thanks to Captain Rob De-Martino from @British_Airways for teaching us about human factors at our safety day @RCObsGyn pic.twitter.com/4BuUM9I6aG,,,,Thanks Captain Rob De Martino teaching us human factors safety day pic twitter com BuUM I aG,0,19,0,0,19,1,0,0,0,4, Thanks Captain Rob DE Martin teaching us human factors safety day pic twitter com Bu Um I Ga
Happy Friday! Credit to @JonnyPilot for this one #smilingspeedbird @British_Airways pic.twitter.com/umWcvS73sU,,,,Happy Friday Credit one smilingspeedbird pic twitter com umWcvS sU,0,13,0,1,10,1,0,0,1,5, Happy Friday Credit one smiling pic twitter com  s
If you're travelling short-haul on @British_Airways you can now enjoy an in-flight can of Adnams Crystal Rye IPA! pic.twitter.com/tTq1bsznxL,,,,If travelling short haul enjoy flight Adnams Crystal Rye IPA pic twitter com tTq bsznxL,1,16,0,1,18,1,0,0,0,6, If traveling short haul enjoy flight Adams Crystal Rye IPA pic twitter com TQM 
Onboard a pretty @British_Airways flight to Rio - see you at @ultra Rio! pic.twitter.com/M5kbeptjsW,,,,Onboard pretty flight Rio see Rio pic twitter com M kbeptjsW,0,13,0,1,13,1,0,0,0,5, Onboard pretty flight Rio see Rio pic twitter com M sweptback
"SUMMER: #PremiumEconomy from Sweden to Los Angeles or San Francisco, USA from €588 roundtrip with @British_Airways http://www. secretflying.com/posts/premium- economy-sweden-los-angeles-san-francisco-usa-e566-roundtrip/ … pic.twitter.com/a1Rt5ljmfr",,,,SUMMER PremiumEconomy Sweden Los Angeles San Francisco USA roundtrip http www secretflying com posts premium economy sweden los angeles san francisco usa e roundtrip pic twitter com Rt ljmfr,2,31,0,0,21,1,0,0,1,10, SUMMER Premium Economy Sweden Los Angeles San Francisco USA round trip HTTP WWW secret flying com posts premium economy Sweden loci Angeles San Francisco USA e round trip pic twitter com Rt mfr
Hello @British_Airways on BA154 bound to #london on the stunning #boeing #b787 #avgeek #britishairways #travel #wingfriday #sky #clouds pic.twitter.com/HN9TeUp7hM,,,,Hello BA bound london stunning boeing b avgeek britishairways travel wingfriday sky clouds pic twitter com HN TeUp hM,2,21,0,1,18,1,0,0,9,11, Hello BA bound London stunning Boeing b av geek Britisher travel wayfaring sky clouds pic twitter com H Te Up HM
Now heading to Abu Dhabi with @British_Airways for @WorldSkills . Can’t wait to join #TeamUK @worldskillsuk . pic.twitter.com/kmaP2otGMX,,,,Now heading Abu Dhabi Can wait join TeamUK pic twitter com kmaP otGMX,0,15,0,0,18,1,0,0,1,8, Now heading Au Habit Can wait join Team UK pic twitter com k Map rotgut
For @mmsBA #wingfriday the wing(s) that will take me to @FlyTPA on Sunday - @British_Airways @BoeingAirplanes #777 pic.twitter.com/hSmJwbJkJH,,,,For wingfriday wing take Sunday pic twitter com hSmJwbJkJH,0,13,0,0,18,1,0,0,2,9, For wayfaring wing take Sunday pic twitter com 
Arrived in California after 10hr flight made easier by endless episodes of Ab Fab on @British_Airways and remembering the fun from last night @ferrifrump stroling around little Italy before collapsing into bed pic.twitter.com/Y4sveyajth,,,,Arrived California hr flight made easier endless episodes Ab Fab remembering fun last night stroling around little Italy collapsing bed pic twitter com Y sveyajth,0,27,0,2,31,1,0,0,0,3, Arrived California hr flight made easier endless episodes Ab Fab remembering fun last night stroking around little Italy collapsing bed pic twitter com Y svelte
"Some good reading before wheels up with @British_Airways @BT_IND 3 pages for Hotel dog Pearl, 1 page for me! #itsadogslife #britishairways pic.twitter.com/ra2n0vzXs3",,,,Some good reading wheels pages Hotel dog Pearl page itsadogslife britishairways pic twitter com ra n vzXs,0,20,0,1,21,1,0,0,2,7, Some good reading wheels pages Hotel dog Pearl page  Britisher pic twitter com Ra n VAXes
"New York to Florence, Italy for only $445 roundtrip with @British_Airways . http://www. secretflying.com/posts/new-york -florence-italy-445-roundtrip/ … pic.twitter.com/l40XJTyeeK",,,,New York Florence Italy roundtrip http www secretflying com posts new york florence italy roundtrip pic twitter com l XJTyeeK,0,22,0,0,17,1,0,0,0,9, New York Florence Italy round trip HTTP WWW secret flying com posts new York Florence Italy round trip pic twitter com l 
Can't wait for the @thewhitecompany bedding to be added to #britishairways business class beginning later this month! @British_Airways pic.twitter.com/PdeJbcUSFN,,,,Can wait bedding added britishairways business class beginning later month pic twitter com PdeJbcUSFN,0,16,0,0,19,1,0,0,1,6, Can wait bedding added Britisher business class beginning later month pic twitter com 
"Congrats to Alex, who just won a trip with @British_Airways on my show. For your chance to #VacayTheCelebWay get to http:// capitalfm.com",,,,Congrats Alex trip show For chance VacayTheCelebWay get http capitalfm com,0,12,0,1,21,1,0,0,1,6, Congrats Alex trip show For chance  get HTTP capitalism com
A4. Have the @AmexUK @British_Airways Premium Plus Card + Amex for Amex points. & John Lewis MC for when they dont take amex #luxtravelchat,,,,A Have Premium Plus Card Amex Amex points John Lewis MC dont take amex luxtravelchat,1,16,0,0,24,1,0,0,1,7, A Have Premium Plus Card Amen Amen points John Lewis MC font take amen extravehicular
Guest appearance at the @AllSaintsCofE Harvest Festival - Parker Jr (not Ray) talking food miles #A380 @British_Airways pic.twitter.com/sq6y0xYK1o,,,,Guest appearance Harvest Festival Parker Jr Ray talking food miles A pic twitter com sq xYK,0,18,0,0,18,1,0,0,1,7, Guest appearance Harvest Festival Parker Jr Ray talking food miles A pic twitter com sq xylem
J'ADORE this @HardRock @HRCCapeTown #RockWall LIVE selfie emailed to me now!! Too adorbs!! #ThisIsHardRock #food #travel #CapeTown pic.twitter.com/hyUkAogWbf,,,,J ADORE RockWall LIVE selfie emailed Too adorbs ThisIsHardRock food travel CapeTown pic twitter com hyUkAogWbf,2,17,0,0,18,1,0,0,5,11, J ADORE Rock Wall LIVE selfie emailed Too adorns  food travel Cape Town pic twitter com 
@GhostMtn was proudly featured in the ‘High Life’ @British_Airways #Magazine . Read full article here: http:// tinyurl.com/yacoyw8o pic.twitter.com/IHGNtQtsjW,,,,proudly featured High Life Magazine Read full article http tinyurl com yacoyw pic twitter com IHGNtQtsjW,0,19,0,0,18,1,0,0,1,10, proudly featured High Life Magazine Read full article HTTP tincture com Yacc pic twitter com 
I understand I booked it through a travel agency @British_Airways BUT at some point YOU guys are the ones that HAVE to make the change,,,,I understand I booked travel agency BUT point YOU guys ones HAVE make change,3,11,0,0,25,1,0,0,0,1, I understand I booked travel agency BUT point YOU guys ones HAVE make change
"Fair play @British_Airways twitter team. Over 5hours speaking to different departments and nothing. One call with them, sorted. Thanks Linds pic.twitter.com/67eJiMwJFp",,,,Fair play twitter team Over hours speaking different departments nothing One call sorted Thanks Linds pic twitter com eJiMwJFp,0,20,0,1,20,1,0,0,0,6, Fair play twitter team Over hours speaking different departments nothing One call sorted Thanks Linda pic twitter com 
11/10/17 the day BA folded because of a tweet,,,,day BA folded tweet,1,4,0,0,9,1,0,0,0,1, day BA folded tweet
Absolute shambles so far trying to rearrange flights with @British_Airways from no fault of our own. Any chance of some help?,,,,Absolute shambles far trying rearrange flights fault Any chance help,0,11,2,0,19,1,0,0,0,3, Absolute shambles far trying rearrange flights fault Any chance help
". @IATA referencing active One Order pilots at #aviationPSS17 , mentioning @AmadeusITGroup and @British_Airways pilot http://www. amadeus.com/blog/10/10/bri tish-airways-amadeus-iata-one-order/ …",,,,referencing active One Order pilots aviationPSS mentioning pilot http www amadeus com blog bri tish airways amadeus iata one order,0,24,0,0,19,1,0,0,1,10, referencing active One Order pilots aviation mentioning pilot HTTP WWW Amadeus com blog bro ssh airways Amadeus iota one order
"@British_Airways I have been invited for a talk at DroidConBeijing, how many RTs do I need to book a free flight?",,,,I invited talk DroidConBeijing many RTs I need book free flight,0,11,0,1,20,1,0,0,0,3, I invited talk Beijing many CRTs I need book free flight
We are proud to be partnering with @British_Airways to pilot @IATA new One Order standard. More on the blog: http:// ow.ly/toIB30fNu6V,,,,We proud partnering pilot new One Order standard More blog http ow ly toIB fNu V,0,17,0,1,20,1,0,0,0,6, We proud partnering pilot new One Order standard More blog HTTP ow l toil f Nu V
Another week another @British_Airways delayed flight. @Headlinemoney_ managed to get a later flight so should still be there on time.....,,,,Another week another delayed flight managed get later flight still time,0,14,1,0,19,1,0,0,0,4, Another week another delayed flight managed get later flight still time
"I love @British_Airways , BA staff at HeathrowT5 were so supportive but the new system is too much for kids. #ukftb https:// tots2travel.wordpress.com/2017/10/10/hea throw-terminal-5-how-delaying-children-delays-us-all/ …",,,,I love BA staff HeathrowT supportive new system much kids ukftb https tots travel wordpress com hea throw terminal delaying children delays us,1,24,0,2,23,1,0,0,1,8, I love BA staff Heartthrob supportive new system much kids softback HTTP tots travel word press com hes throw terminal delaying children delays us
"Hey @British_Airways , why is BA36 still stuck at MAA?",,,,Hey BA still stuck MAA,2,7,1,0,9,1,0,0,0,3, Hey BA still stuck MAS
Rear end of a #GE90 on our #777 today @British_Airways #engine #turbojet #avgeek #boeing #wing #lhr #pilotlife #walkround pic.twitter.com/BjVzZaH7Od,,,,Rear end GE today engine turbojet avgeek boeing wing lhr pilotlife walkround pic twitter com BjVzZaH Od,1,19,0,0,19,1,0,0,10,12, Rear end GE today engine turbojet av geek Boeing wing hr pilot life walk round pic twitter com Huzzah OD
Concorde. The most amazing airliner of all time. BBC4 show. http://www. bbc.co.uk/programmes/b09 7tvt3 … @British_Airways,,,,Concorde The amazing airliner time BBC show http www bbc co uk programmes b tvt,1,16,0,1,14,1,0,0,0,7, Concorde The amazing airliner time BBC show HTTP WWW BBC co UK programmed b tit
Very classy @cellojohnston CD on @British_Airways - you'd have to go a long way to hear a more sparkling Ghost.,,,,Very classy CD go long way hear sparkling Ghost,1,11,0,2,18,1,0,0,0,5, Very classy CD go long way hear sparkling Ghost
Thank you @British_Airways for fabulous toothbrushes!! Very happy children #makingadifference #kibera #Grateful pic.twitter.com/DTucyzex9l,,,,Thank fabulous toothbrushes Very happy children makingadifference kibera Grateful pic twitter com DTucyzex l,0,15,0,3,10,1,0,0,3,6, Thank fabulous toothbrushes Very happy children differences liberal Grateful pic twitter com  l
A @British_Airways 777 climbing away from @SydneyAirport . https://www. jetphotos.com/photo/8721949 © Andrew Hunt pic.twitter.com/JWZmeEmhhb,,,,A climbing away https www jetphotos com photo Andrew Hunt pic twitter com JWZmeEmhhb,0,16,0,0,14,1,0,0,0,7, A climbing away HTTP WWW jet photos com photo Andrew Hunt pic twitter com 
